Timestamp,Throughput,LossRate,Latency,SendingRate,CCAs
2024-05-30 07:32:17,9543768,1.97768249945e-05,0.0001348252807344,439055.97452054,0
2024-05-30 07:32:18,8799496,1.92930551132e-05,0.0001389764388646,475444.224205622,0
2024-05-30 07:32:19,9742144,1.88278333983e-05,0.000144495517274,446623.237506038,0
2024-05-30 07:32:20,9966584,1.83572132122e-05,0.0001411655101946,435027.776396396,0
2024-05-30 07:32:21,9815992,1.79078432823e-05,0.0001414243667073,434458.030266624,0
2024-05-30 07:32:22,10637008,1.7465920321e-05,0.0001519749126875,447300.942407714,0
2024-05-30 07:32:23,9175976,1.70577978423e-05,0.0001633233093899,457786.667133335,0
2024-05-30 07:32:24,9695808,1.66866898223e-05,0.0001496630004392,442052.522316167,0
2024-05-30 07:32:25,10571848,1.63057392332e-05,0.0001437981167518,454590.498184622,0
2024-05-30 07:32:26,9242584,1.59494893975e-05,0.0001480604450608,454658.36423973297,0
2024-05-30 07:32:27,10438632,1.56110250378e-05,0.0001362367731625,451379.621638936,0
2024-05-30 07:32:28,9174528,1.52874222526e-05,0.0001540141433023,462799.787629874,0
2024-05-30 07:32:29,9721872,1.49882913255e-05,0.0001490827016856,471413.407190919,0
2024-05-30 07:32:30,8650352,1.47083376689e-05,0.0001377161892929,476595.994559112,0
2024-05-30 07:32:31,9385704,1.44436503944e-05,0.0001570106807902,448618.762489657,0
2024-05-30 07:32:32,9197696,1.41806175933e-05,0.0001367489770722,456343.524355674,0
2024-05-30 07:32:33,9271544,1.39285282927e-05,0.0001555340018368,449987.309865838,0
2024-05-30 07:32:34,8570712,1.369332177e-05,0.0001499795555172,453578.06060717104,0
2024-05-30 07:32:35,9304848,1.34656115605e-05,0.0001673756068468,435181.051697531,0
2024-05-30 07:32:36,8921128,1.32410304568e-05,0.0001532745008768,460544.8035195231,0
2024-05-30 07:32:37,8646008,1.30315657539e-05,0.0001554799648177,463163.106057961,0
2024-05-30 07:32:38,8767640,1.28303937948e-05,0.0001567531484582,458172.069270399,0
2024-05-30 07:32:39,8076944,1.26415717787e-05,0.0001683792468874,477030.902365808,0
2024-05-30 07:32:40,8123280,1.24651768269e-05,0.0001546188008667,493767.407315027,0
2024-05-30 07:32:41,8650352,1.22876936508e-05,0.0001616444023555,451473.289307966,0
2024-05-30 07:32:42,7982824,1.21165606644e-05,0.0001679003559133,481186.14246077,0
2024-05-30 07:32:43,7248688,1.19639550803e-05,0.0001639737379881,490311.463766203,0
2024-05-30 07:32:44,7208144,1.18226615923e-05,0.0001770576125607,472943.717483328,0
2024-05-30 07:32:45,7193664,1.16852000717e-05,0.0001791347172487,469996.117869104,0
2024-05-30 07:32:46,6442152,1.1557922894e-05,0.000164207055151,470480.416179879,0
2024-05-30 07:32:47,6989496,1.14352743121e-05,0.0001832063855037,451753.785930807,0
2024-05-30 07:32:48,6621704,1.13135852781e-05,0.0001999229687551,484312.696240774,0
2024-05-30 07:32:49,5593624,1.12065357616e-05,0.0002002958167204,482520.398201642,0
2024-05-30 07:32:50,5813720,1.11084200957e-05,0.0002003357298537,504661.132448378,0
2024-05-30 07:32:51,6207576,1.10068850344e-05,0.0002269021933369,474947.988734439,0
2024-05-30 07:32:52,8008888,1.08892145221e-05,0.0002053479864075,464277.85839063104,0
2024-05-30 07:32:53,6072912,1.07749950026e-05,0.0002157363929312,487907.706354544,0
2024-05-30 07:32:54,5771728,1.0680801352e-05,0.000247237929614,495985.631918712,0
2024-05-30 07:32:55,6184408,1.05873932762e-05,0.0002469300096059,490380.281940637,0
2024-05-30 07:32:56,5453168,1.04980039799e-05,0.0002320407019524,479010.450684595,0
2024-05-30 07:32:57,5473440,1.04154511609e-05,0.0001802140148734,503120.48244554,0
2024-05-30 07:32:58,5495160,1.03338768786e-05,0.0002400711791156,501130.786824003,0
2024-05-30 07:32:59,5522672,1.02532131137e-05,0.0002464243582078,482833.534626112,0
2024-05-30 07:33:00,5845344,1.01713002686e-05,0.0002318411229926,521404.935889834,0
2024-05-30 07:33:01,5531592,1.00906026729e-05,0.0002617471208559,512859.60707359697,0
2024-05-30 07:33:02,5728288,1.00119966565e-05,0.0002589555809996,492848.163675268,0
2024-05-30 07:33:03,8446184,9.9148341156e-06,0.000258844865503,439526.85411582096,0
2024-05-30 07:33:04,5611000,9.8202011543e-06,0.00026290149297,482211.372810388,0
2024-05-30 07:33:05,5854264,9.7443977677e-06,0.0002461359733704,493941.502298822,0
2024-05-30 07:33:06,5595072,9.6698502094e-06,0.0002602840938543,487503.571758247,0
2024-05-30 07:33:07,5576248,9.5982070522e-06,0.0002494402203695,493113.71700214,0
2024-05-30 07:33:08,5130264,9.5305262061e-06,0.0001711255106432,484343.527921605,0
2024-05-30 07:33:09,5473440,9.4644405529e-06,0.0002572686938757,530369.247575754,0
2024-05-30 07:33:10,5615344,9.3963036095e-06,0.0002447513900861,507658.426755456,0
2024-05-30 07:33:11,5705120,9.3277476554e-06,0.0002547030501393,475297.117227019,0
2024-05-30 07:33:12,5661680,9.2599085135e-06,0.0002602769867167,509474.454174765,0
2024-05-30 07:33:13,5626928,9.193505541e-06,0.0002840185437107,512406.875427186,0
2024-05-30 07:33:14,7240000,9.1189923399e-06,0.0002618282994188,473767.341289528,0
2024-05-30 07:33:15,6098976,9.0429678198e-06,0.0002542723068331,486137.832944598,0
2024-05-30 07:33:16,5957072,8.9753560209e-06,0.000250713180446,481721.903872277,0
2024-05-30 07:33:17,6045400,8.9090445632e-06,0.0002575566345585,512695.155121336,0
2024-05-30 07:33:18,5554528,8.8458731251e-06,0.0002534309654491,490408.02375878,0
2024-05-30 07:33:19,5395248,8.7870610724e-06,0.0001977209505959,502051.135102597,0
2024-05-30 07:33:20,6014992,8.726612863e-06,0.0002368940514629,496127.896657881,0
2024-05-30 07:33:21,5615344,8.665836787e-06,0.0002404059739913,497831.191794517,0
2024-05-30 07:33:22,5961416,8.6061842812e-06,0.0002379852842508,498399.92556771,0
2024-05-30 07:33:23,5690640,8.5469603678e-06,0.000259929426391,501903.526123379,0
2024-05-30 07:33:24,6043952,8.4881352508e-06,0.0002636734083286,501576.458791425,0
2024-05-30 07:33:25,7975584,8.4189365184e-06,0.0002368381442804,444337.664508867,0
2024-05-30 07:33:26,5891912,8.3515439702e-06,0.0002558637471472,498428.257481251,0
2024-05-30 07:33:27,6125040,8.2940331045e-06,0.000241740262462,501703.108716884,0
2024-05-30 07:33:28,5354704,8.2398234095e-06,0.0002533776559883,501396.380793924,0
2024-05-30 07:33:29,6112008,8.1863867951e-06,0.0002322611962809,493386.847757543,0
2024-05-30 07:31:39,2644227,0.0097915616292784,0.0030441343784332,425038.182174781,0
2024-05-30 07:31:40,9469920,0.0006961323706944,0.0028866447619537,440941.221481529,0
2024-05-30 07:31:41,5718152,0.0002934212108784,0.0027106137342855,528296.561556737,0
2024-05-30 07:31:42,2943784,0.0002252904292329,0.0027518118581464,461782.891172164,0
2024-05-30 07:31:43,1387184,0.000202260680535,0.0026009254455566,650753.876439291,0
2024-05-30 07:31:44,490872,0.0001937310996186,0.0024239604855761,624565.976258361,0
2024-05-30 07:31:45,260640,0.0001905327027633,0.0022740491898187,567144.655181079,0
2024-05-30 07:31:46,201272,0.0001886211313087,0.0023237414982007,604014.455196067,0
2024-05-30 07:31:47,152040,0.0001871847962471,0.0021793735640694,487596.359747178,0
2024-05-30 07:31:48,117288,0.0001861046098791,0.002523052064996,579471.338159266,0
2024-05-30 07:31:49,123080,0.0001851513225362,0.0022317673459411,401703.192896424,0
2024-05-30 07:31:50,70952,0.000184388584303,0.0032643230756123,840606.720662628,0
2024-05-30 07:31:51,131768,0.0001835990056899,0.002081207259396,190522.297618101,0
2024-05-30 07:31:52,144800,0.0001825322779397,0.0015903348845194,318817.10956789,0
2024-05-30 07:31:53,173760,0.0001813189779519,0.0016534600453368,316928.113585427,0
2024-05-30 07:31:54,181000,0.0001799864446526,0.0014106292616237,219901.126179119,0
2024-05-30 07:31:55,195480,0.0001785936508091,0.0014523763296216,455306.167223398,0
2024-05-30 07:31:56,224440,0.0001770655091976,0.0012122188840258,199210.37800857,0
2024-05-30 07:31:57,260640,0.000175332554072,0.0010567386685373,291813.448829622,0
2024-05-30 07:31:58,231680,0.0001736073280095,0.0010331012308597,619352.567397523,0
2024-05-30 07:31:59,201272,0.0001721179517219,0.0008577806623839,757621.519854624,0
2024-05-30 07:32:00,233128,0.0001706496568436,0.002856994207661,402371.75941823,0
2024-05-30 07:32:01,238920,0.0001690819827195,0.005327177077294,418626.095024915,0
2024-05-30 07:32:02,185344,0.0001676968499929,0.006734849815818,490648.110854458,0
2024-05-30 07:32:03,205616,0.0001664409839801,0.008968049039643,304516.780284941,0
2024-05-30 07:32:04,195480,0.0001651717123045,0.0001917763422894,553446.627197393,0
2024-05-30 07:32:05,202720,0.0001639307467147,0.0001491233182962,853423.176906035,0
2024-05-30 07:32:06,209960,0.000162664178952,0.0002625611716748,298799.943220147,0
2024-05-30 07:32:07,209960,0.0001613952664229,0.000488592525187,376011.87197659694,0
2024-05-30 07:32:08,144800,0.0001603381598826,0.0010367169038851,94745.6056958046,0
2024-05-30 07:32:09,246160,0.0001591902758163,0.0028569940207661,223245.734706767,0
2024-05-30 07:32:10,253400,0.0001577464069775,0.0053271770477294,267948.768983626,0
2024-05-30 07:32:11,296840,0.0001561864054613,0.0067348498150818,291045.480785441,0
2024-05-30 07:32:12,340280,0.0001544181891139,0.0089680490039643,376205.136476479,0
2024-05-30 07:32:13,405440,0.0001523990032799,0.0109909883765287,467932.828300688,0
2024-05-30 07:32:14,463360,0.0001501120359631,0.0113234251737594,301846.498456673,0
2024-05-30 07:32:15,492320,0.0001476739448044,0.0180825068026172,363027.859316002,0
2024-05-30 07:32:16,506800,0.0001452080902188,0.010185155239734,441748.196884553,0
2024-05-30 07:32:17,501008,0.0001428025710308,0.009355438323248,481891.734985069,0
2024-05-30 07:32:18,543000,0.0001403938880143,0.0080235481262207,309271.074481752,0
2024-05-30 07:32:19,571960,0.0001379094616152,0.0076166954040527,326690.182778429,0
2024-05-30 07:32:20,626984,0.0001353345085776,0.0070535506520952,304830.296563762,0
2024-05-30 07:32:21,582096,0.0001328320915917,0.0064841334025065,283344.009099497,0
2024-05-30 07:32:22,638568,0.0001303990897729,0.0053269231641614,341204.206567871,0
2024-05-30 07:32:23,584992,0.0001280468782949,0.0056892779565626,350770.697674774,0
2024-05-30 07:32:24,631328,0.0001257923040434,0.0069713592529296,304207.326561858,0
2024-05-30 07:32:25,438744,0.0001238713047922,0.0059188582141947,445445.39894864097,0
2024-05-30 07:32:26,682008,0.0001219252054593,0.005743528134895,443906.62651453295,0
2024-05-30 07:32:27,894864,0.0001192879250913,0.0071195544618548,502220.7167526,0
2024-05-30 07:32:28,799296,0.0001165749654039,0.0067553987036218,559882.43166313,0
2024-05-30 07:32:29,1003464,0.0001138239939531,0.0071655915333674,431313.205731014,0
2024-05-30 07:32:30,990432,0.0001109259944254,0.0068977491723166,501689.576827107,0
2024-05-30 07:32:31,1185912,0.0001079292408957,0.0067795895515604,421160.84219072,0
2024-05-30 07:32:32,1324920,0.0001046661352724,0.0067384341667438,445300.60615675,0
2024-05-30 07:32:33,1403112,0.0001013364351492,0.0083649897575378,440591.682003375,0
2024-05-30 07:32:34,1637688,9.78680342274e-05,0.0055499525631175,381840.26124219294,0
2024-05-30 07:32:35,1715880,9.43060474276e-05,0.0053657107883029,470709.745489895,0
2024-05-30 07:32:36,1967832,9.06828018653e-05,0.0044024001468311,434480.743072485,0
2024-05-30 07:32:37,2130008,8.69646560783e-05,0.0043033666388933,508551.146674321,0
2024-05-30 07:32:38,2267568,8.32990285536e-05,0.0034607753419039,467240.725319441,0
2024-05-30 07:32:39,2448568,7.9696791121e-05,0.0030441343784332,537034.486315101,0
2024-05-30 07:32:40,2646944,7.61393630102e-05,0.0028866447619537,500456.034554629,0
2024-05-30 07:32:41,1710088,7.33314188464e-05,0.0027106137342855,490357.916405154,0
2024-05-30 07:32:42,2580336,7.07743180386e-05,0.0027518118581464,546850.670919775,0
2024-05-30 07:32:43,2927856,6.77372043771e-05,0.0026009254455566,496203.729951108,0
2024-05-30 07:32:44,3168224,6.46650658272e-05,0.0024239604855761,507070.14083828096,0
2024-05-30 07:32:45,3505608,6.16067406584e-05,0.0022740491898187,516057.97181762,0
2024-05-30 07:32:46,3553392,5.86697387181e-05,0.0023237414982007,471484.09472465,0
2024-05-30 07:32:47,4039920,5.5810388952e-05,0.0021793735640694,501229.865012968,0
2024-05-30 07:32:48,4028336,5.30596931018e-05,0.002523052064996,561908.734275742,0
2024-05-30 07:32:49,4312144,5.04888475313e-05,0.0022317673459411,502897.96716459,0
2024-05-30 07:32:50,4776952,4.79574120172e-05,0.0032643230756123,459673.235513872,0
2024-05-30 07:32:51,4743648,4.55622949579e-05,0.002081207259396,515212.452765492,0
2024-05-30 07:32:52,2971296,4.37851511262e-05,0.0015903348845194,502955.458813242,0
2024-05-30 07:32:53,4981120,4.2103099926e-05,0.0016534600453368,511202.452674045,0
2024-05-30 07:32:54,4962296,4.01668858512e-05,0.0014106292616237,493895.19424645696,0
2024-05-30 07:32:55,5346016,3.8340136083e-05,0.0014523763296216,508420.87346383696,0
2024-05-30 07:32:56,5408280,3.6602416494e-05,0.0012122188840258,493151.52579441504,0
2024-05-30 07:32:57,5290992,3.50225879053e-05,0.0010567386685373,527754.371388031,0
2024-05-30 07:32:58,4871072,3.36430669724e-05,0.0010331012308597,499436.1325856511,0
2024-05-30 07:32:59,5112888,3.23904929807e-05,0.0008577806623839,510007.292924304,0
2024-05-30 07:33:00,5560320,3.11509548053e-05,0.009355438323248,487248.689219741,0
2024-05-30 07:33:22,5574800,1.76448555531e-05,0.0053269231641614,503265.470893537,0
2024-05-30 07:33:20,5363392,1.84415113215e-05,0.0070535506520952,500775.583304778,0
2024-05-30 07:33:01,5134608,2.99995451953e-05,0.0032156006532,494512.118550253,0
2024-05-30 07:33:26,5509640,1.64058233095e-05,0.005743528134895,466303.44962615694,0
2024-05-30 07:33:26,5509640,1.64058233095e-05,0.005743528134895,466303.44962615694,0
2024-05-30 07:33:02,5069448,2.8978190206e-05,0.0006789365,506032.284015753,0
2024-05-30 07:33:22,5574800,1.76448555531e-05,0.0053269231641614,503265.470893537,0
2024-05-30 07:33:03,1811448,2.83255983494e-05,0.0065473290003,511753.558306617,0
2024-05-30 07:33:04,5228728,2.76921449481e-05,0.0001917763422894,489897.567016391,0
2024-05-30 07:33:05,5105648,2.68087563061e-05,0.0001491233182962,484135.413626923,0
2024-05-30 07:33:06,5137504,2.59872078865e-05,0.0002625611716748,463221.757344916,0
2024-05-30 07:33:07,5053520,2.52182507229e-05,0.000488592525187,468607.312722686,0
2024-05-30 07:33:08,4761024,2.45192926538e-05,0.0010367169038851,491127.33688583,0
2024-05-30 07:33:09,4991256,2.38624340742e-05,0.0028569940207661,492679.293382722,0
2024-05-30 07:33:10,5196872,2.32127731767e-05,0.0053271770477294,490632.915049529,0
2024-05-30 07:33:11,4745096,2.26117719636e-05,0.0067348498150818,501211.097831761,0
2024-05-30 07:33:12,4897136,2.20581767705e-05,0.0089680490039643,518187.130865264,0
2024-05-30 07:33:13,5121576,2.15110008482e-05,0.0109909883765287,473065.687395778,0
2024-05-30 07:33:14,2163312,2.11289642271e-05,0.0113234251737594,497319.283178118,0
2024-05-30 07:33:15,5489368,2.07439156984e-05,0.0180825068026172,506638.250551771,0
2024-05-30 07:33:16,5066552,2.02336835334e-05,0.010185155239734,503415.20835903,0
2024-05-30 07:33:17,5525568,1.97465843836e-05,0.009355438323248,480074.012463194,0
2024-05-30 07:33:18,4847904,1.92913651621e-05,0.0080235481262207,489968.981311649,0
2024-05-30 07:33:19,5269272,1.88674436829e-05,0.0076166954040527,475490.859284245,0
2024-05-30 07:33:20,5363392,1.84415113215e-05,0.0070535506520952,500775.583304778,0
2024-05-30 07:33:21,5162120,1.80383179226e-05,0.0064841334025065,498401.367861804,0
2024-05-30 07:33:22,5574800,1.76448555531e-05,0.0053269231641614,503265.470893537,0
2024-05-30 07:33:23,5150536,1.72684304439e-05,0.0056892779565626,477382.268833825,0
2024-05-30 07:33:24,5408280,1.69134200774e-05,0.0069713592529296,489318.843661011,0
2024-05-30 07:33:25,2486216,1.66568912973e-05,0.0059188582141947,525927.615913839,0
2024-05-30 07:33:26,5509640,1.64058233095e-05,0.005743528134895,466303.44962615694,0
2024-05-30 07:33:27,4778400,1.60929417631e-05,0.0071195544618548,495657.403839948,0
2024-05-30 07:33:28,5224384,1.58002189435e-05,0.0067553987036218,461911.32106086,0
